"","","","2.5 %","97.5 %"
"Age","0.969902050931193","1.16868019997389","1.08582280774076","1.25907652166525"
"HouseholdNumb","0.000035836658253783","0.987609454824974","0.855023061986115","1.13440120950884"
"NumbOldSib","0.862397229244119","1.07155257001939","0.923051063661706","1.24621837422442"
"Young12","0.365719563670969","1.06566762530887","0.880377341391094","1.29168439170539"
"FeverPWeek","0.514498577806415","0.854675399618081","0.553102736212214","1.25715579645855"
"DiarrheaPWeek","0.451467354235179","0.952474551050813","0.614658888325406","1.41095134253624"
"CoughPWeek","0.816533234749489","0.846641945741601","0.586676056216641","1.19203891902133"
"DistLatHouse","0.354979331396011","1.01740689455892","0.948481853755101","1.09468135045763"
"DistLatKitch","0.642818353957854","0.968643337477005","0.898140830564877","1.03842858376805"
"WeeksDeworming","0.402193726690064","1.00225400077199","0.980406894452097","1.02471557699923"
"Sex","0.841491765639272","0.506528528559199","0.346302422698052","0.736424322788164"
"VaginalDeliv","0.000403158638175731","3.17606564347542","0.438504401872388","82.8951063422425"
"Csection","0.34506823801835","3.28292145418685","0.413027389304051","88.8192833308705"
"No.Vaccine","0.3442501787314","2.60714594731848","1.46696766440962","4.73177088695845"
"NoBCG","0.00129934305669452","0.53106421448199","0.302638828241432","0.909304044546835"
"Fever","0.0237467953740608","1.77562192801294","0.696863617650796","4.63806071129812"
"Diarrhea","0.233711179272045","1.15373591549866","0.376521178997213","3.55036950098016"
"Cough","0.801821575603083","1.39251301883384","0.510202848454298","3.7862667293021"
"NoTrimNails","0.515592707873571","1.44846242944283","0.815938549854007","2.56957392001452"
"DirtyNails","0.204648750375596","0.907693461104312","0.540111230343167","1.52275614300065"
"TrimOnce2Week","0.713678182343684","0.948736869380276","0.465718291117422","1.95753603278299"
"TrimOnceMonth","0.885521136059612","0.712085070743518","0.381851175688406","1.35056867735702"
"NoLatDoors","0.29068931919982","1.00675148030194","0.703346055608734","1.43845165787329"
"Flies","0.970559061252758","0.752483556619839","0.100988755471183","5.76068660168511"
"StoolFloor","0.775657851912345","5.20056365110009","0.432807136549544","138.21725858284"
"Suburban","0.227912963301324","0.932947892571604","0.567994383570475","1.51434675807297"
"Rural","0.781051437058642","0.821542657613264","0.110041990401347","4.00025800834843"
"NoLitMom","0.822727921996415","0.887838296896606","0.439220676903579","1.85391696660847"
"PrimMom","0.745016569535573","0.881536329238097","0.448264287477838","1.80028877730052"
"HSMom","0.720991202349872","0.921730466840262","0.451617612111871","1.94200794195273"
"KitchSep","0.825911512603878","1.57009948336915","0.646856426261496","3.90949529378629"
"KitchRoof","0.323566050188091","1.34497982184349","0.517242523739622","3.57317465971605"
"KitchWall","0.546664408130895","0.568598884268103","0.303831595110671","1.08011713402549"
"CookWood","0.0800689816444137","1.04512376852206","0.655363270829662","1.68763336455115"
"CookGas","0.854591467177049","0.201854998169758","0.00998420438487984","1.35655865893755"
"CookCoal","0.16083495639355","1.04579783819555","0.669308133141507","1.65089765146426"
"CookKerosine","0.845586421362218","0.000000148754324215041",NA,"50198180120209001544688"
"CookElectric","0.984471595935197","0.712627685822062","0.478507381889633","1.05512570583777"
"NoElect","0.0926538964534903","0.85607878126392","0.326163847639393","2.1524652830624"
"Radio","0.745528025102103","0.617628354209045","0.441349127204216","0.862429335431811"
"TV","0.00476652233926346","1.10234123611715","0.681579981256014","1.80924081181608"
"Phone","0.695038830579556","1.91057502062101","0.684461462240179","6.11637772141233"
"Cattle","0.241541732763807","1.60526755401556","0.79381352191353","3.1934998535854"
"SheepGoat","0.180995047888007","1.13059444015852","0.53231250298079","2.32871799129411"
"Chicken","0.743377938669913","0.752129327875538","0.456206902106656","1.23352234482071"
"Pet","0.260834398669712","1.24636134843961","0.74455126386347","2.09724366233077"
"None","0.403620101838718","0.740669183281056","0.403961615761773","1.36496263178553"
"PotableWater","0.33308387358081","0.847964172607241","0.577434160581496","1.24850610446668"
"DrinkDirect","0.401296614087624","1.12052499102354","0.672692831519498","1.90756361776725"
"OwnLatrine","0.667762932879715","0.471143602378073","0.118433143318975","2.13341326672357"
"Outside.Latrine","0.298472198510651","1.31123345530136","0.299282529229555","9.22110159176683"
"Sewage","0.74521292623429","0.985168586303528","0.242711197479566","3.31826768640205"
"Ditch","0.98176939224414","0.188065605994449","0.0426281248580245","0.574466547724418"
"River","0.00939756942216339","0.463442784353604","0.12357786177934","1.37103666001742"
"SometimesBathRiv","0.200379979088311","2.2744138986447","0.707469212788916","8.01880071110885"
"NeverBathRiv","0.179057272023184","2.91329152173703","0.850257521610952","10.8436179610904"
"SometimesWashCloth","0.0961059305674273","2.07376927014605","0.856730338714878","5.46373900728241"
"NeverWashCloth","0.119962489253117","1.85131036661538","0.718369278868132","5.18121130605326"
"AlwaysDeficate","0.218680938915818","0.604235586154624","0.0241077540590025","5.70881929309206"
"SometimesDeficate","0.697918917034698","0.912100545715429","0.551760692061413","1.49278193773846"
"AlwaysSchoolLat","0.716618041822552","1.13460214638543","0.418886517038495","2.87624856788601"
"SometimesSchoolLat","0.795759700921615","1.31942953924724","0.840883752808412","2.10104154857312"
"SometimesTP","0.234529092829539","1.0931175764271","0.710953601225776","1.6981024975168"
"NeverTP","0.688080607339605","1.59814821955079","0.882814121456979","2.89693666754754"
"SometimesWashHands","0.121264617060039","0.935747414685818","0.625513770785904","1.39753879260999"
"NeverWashHands","0.74576487817901","1.65330005497316","0.567527229123046","4.51782275264769"
"WaterWashHands","0.337628464936436","0.861306089510392","0.550330666858056","1.3355357042972"
"AlwashHandsEating","0.508499386770712","0.343871733417166","0.00797576801786566","13.7059218176883"
"SometimesHandsEating","0.542765420141797","0.346622130504882","0.00801397224749568","13.8316350921133"
